audio_file,annotation,high_f,low_f,start_time,end_time
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,71,36,165934.505,165936.472
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,77,43,165985.077,165987.724
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,83,19,165987.438,165992.301
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,72,32,165997.688,166001.765
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,81,32,166015.878,166019.239
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,73,33,166021.993,166025.14
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,60,43,166043.718,166045.685
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,76,18,166070.799,166075.985
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,75,17,166076.95,166081.385
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,78,37,166104.291,166106.436
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,72,31,166105.328,166107.831
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,66,28,166128.511,166132.016
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,85,39,166149.047,166154.232
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,76,30,166154.59,166157.058
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,91,33,166178.797,166182.23
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,80,43,166206.794,166210.943
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,81,21,166229.011,166233.624
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,82,46,166426.186,166428.511
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,78,34,166476.544,166479.548
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,83,45,166509.963,166512.896
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,85,31,166541.322,166545.006
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,81,42,166550.549,166553.088
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,73,43,166591.716,166593.861
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,80,25,166731.215,166736.508
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,67,20,166740.263,166747.415
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,80,28,166780.513,166785.448
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,68,28,166791.693,166794.268
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,77,25,166818.367,166823.446
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,74,21,166850.871,166856.664
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,69,34,166857.773,166861.993
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,66,39,166864.648,166867.187
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,96,30,166890.536,166893.826
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,77,32,166895.9,166899.083
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,78,30,166935.757,166941.479
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,70,27,167024.97,167028.904
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,64,25,167079.785,167084.398
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,64,42,167157.402,167159.118
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,69,27,167184.577,167187.831
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,79,38,167212.002,167215.22
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,74,37,167433.182,167437.187
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,58,39,167529.333,167530.978
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,71,30,167899.44,167901.944
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,66,33,169344.899,169347.759
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,65,29,169371.966,169375.435
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,62,41,169408.797,169410.048
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,69,31,169778.582,169783.41
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,76,32,169994.541,169997.831
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,75,28,170029.298,170033.911
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,65,31,170088.511,170092.48
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,59,26,170125.006,170129.655
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,72,21,170330.428,170333.611
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,73,30,170344.684,170347.366
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,69,19,170355.305,170358.166
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,80,32,170403.325,170407.152
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,78,25,170796.83,170800.013
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,62,34,171011.694,171014.126
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,63,29,171579.154,171582.444
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,67,31,172085.721,172088.689
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,65,34,172142.502,172145.793
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,70,45,172551.608,172553.11
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,64,32,172591.644,172594.434
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,74,47,172671.264,172672.695
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,68,42,172936.651,172938.367
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,71,34,173144.362,173147.259
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,67,45,173721.394,173722.395
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,70,50,173789.275,173790.42
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,60,39,173806.293,173807.581
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,67,33,173817.093,173819.597
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,64,46,173825.721,173826.901
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,61,44,173851.609,173852.539
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,62,46,173869.333,173870.37
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,65,42,174017.724,174018.975
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,62,37,174036.293,174037.688
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,77,38,174104.899,174106.901
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,63,47,174141.966,174143.253
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,93,53,174156.043,174158.189
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,96,44,174365.979,174368.45
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,85,32,174526.911,174529.095
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,94,46,174645.12,174647.018
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,68,27,174766.159,174769.023
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,49,27,174776.614,174778.905
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,89,56,174807.806,174809.453
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,96,36,174823.76,174827.627
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,68,32,174871.611,174874.941
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,77,33,174977.484,174980.742
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,80,48,175002.148,175003.652
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,81,49,175017.294,175018.547
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,68,30,175035.79,175039.049
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,74,43,175083.008,175085.156
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,70,52,175116.266,175117.304
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,76,34,175332.22,175334.655
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,91,59,175341.959,175343.964
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,53,33,175366.015,175368.128
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,52,34,175365.872,175368.092
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,77,38,175442.005,175443.222
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,89,34,175533.473,175535.693
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,60,42,175712.864,175714.583
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,70,32,175815.156,175817.34
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,66,34,176304.44,176307.698
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,71,41,176447.806,176450.491
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,65,32,176538.02,176542.031
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,68,32,176764.01,176766.803
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,70,47,176822.246,176824.394
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,62,37,176826.65,176828.547
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,74,42,176843.366,176846.445
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,70,27,176871.432,176875.872
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,76,26,176890.097,176894.645
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,76,49,176897.402,176899.192
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,67,45,176913.473,176915.478
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,62,24,176947.77,176952.066
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,82,42,177091.933,177094.046
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,74,32,177732.65,177736.051
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,70,32,177948.271,177950.24
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,86,43,178169.453,178171.458
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,73,31,178692.256,178695.586
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,72,29,178715.836,178719.202
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,74,49,179198.808,179200.67
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,66,47,179309.713,179311.182
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,79,47,179278.153,179280.123
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,67,27,179453.043,179456.731
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,68,28,179515.908,179519.56
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,70,32,179597.125,179600.992
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,68,33,180007.985,180011.315
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,62,35,180390.634,180393.141
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,63,34,180426.338,180429.166
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,76,33,180510.895,180514.583
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,74,30,180548.164,180551.852
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,72,29,181088.522,181091.959
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,91,37,181218.45,181222.138
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,79,35,181268.45,181274.179
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,65,27,181308.951,181313.785
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,65,40,181808.011,181812.88
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,70,44,181834.619,181838.45
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,65,38,182660.419,182662.962
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,83,33,182941.575,182944.87
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,66,45,183041.002,183042.435
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,74,31,183065.478,183069.417
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,74,38,183114.082,183117.304
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,70,33,183207.376,183210.563
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,73,44,183209.13,183211.422
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,68,31,183264.798,183268.271
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,47,19,183305.361,183307.617
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,77,32,183500.0,183503.939
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,74,31,183541.683,183545.8
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,77,28,183617.519,183621.386
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,71,30,183722.363,183726.302
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,65,26,184448.558,184451.78
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,66,39,185418.522,185421.386
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,84,34,186278.558,186282.246
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,74,30,186511.074,186514.834
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,70,39,186662.506,186666.23
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,74,29,186672.174,186675.648
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,69,34,186687.448,186689.847
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,59,39,186717.734,186719.309
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,68,27,186747.054,186750.527
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,72,35,186806.624,186810.455
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,75,28,186952.506,186955.8
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,72,30,187024.082,187027.734
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,73,35,187034.716,187038.189
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,70,31,187119.678,187123.509
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,72,37,187126.66,187130.241
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,71,29,187139.049,187142.486
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,67,25,187913.115,187918.02
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,68,33,187964.655,187968.128
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,74,31,188048.88,188052.317
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,72,27,188545.407,188548.522
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,59,27,189155.98,189159.31
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,64,36,189205.371,189208.343
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,65,34,189494.44,189498.056
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,63,26,189516.087,189519.488
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,73,27,189534.225,189539.703
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,64,27,189603.044,189608.558
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,56,34,189619.371,189622.093
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,63,31,189635.586,189639.882
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,52,34,190093.008,190094.977
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,65,32,190815.192,190818.128
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,72,21,191233.115,191238.271
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,60,22,191288.02,191292.496
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,64,23,191313.151,191317.949
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,66,24,191358.45,191363.463
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,55,25,192078.307,192082.532
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,67,23,192836.123,192839.524
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,65,31,192907.269,192910.527
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,55,23,195845.483,195848.777
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,79,40,196243.713,196245.79
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,76,59,205929.478,205930.839
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,56,41,206656.829,206658.261
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,52,35,206682.45,206684.563
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,70,52,206731.985,206733.381
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,78,40,206937.534,206939.647
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,58,27,207703.345,207707.069
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,57,28,214229.527,214232.284
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,79,37,222690.563,222692.425
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,85,48,223926.606,223928.432
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,66,45,224717.752,224719.614
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,52,37,234619.345,234620.742
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,105,59,244092.749,244094.647
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,94,56,244100.77,244102.775
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,95,55,244106.248,244108.325
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,97,62,244131.128,244132.883
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,76,36,246989.345,246991.35
