audio_file,annotation,high_f,low_f,start_time,end_time
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,A NE Pacific,95,66,190531.484,190546.802
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,68,21,190581.117,190597.983
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,A NE Pacific,94,69,190675.576,190690.609
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,59,22,190724.924,190741.302
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,A NE Pacific,96,72,190864.254,190880.428
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,56,20,190913.968,190930.999
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,A NE Pacific,96,70,191101.076,191116.558
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,55,21,191150.465,191167.413
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,A NE Pacific,90,73,191179.324,191198.513
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,A NE Pacific,94,74,191837.409,191853.584
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,A NE Pacific,96,70,192067.98,192084.887
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,A NE Pacific,92,74,192302.583,192320.469
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,A NE Pacific,98,73,192848.632,192865.499
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,65,23,192898.917,192915.295
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,A NE Pacific,96,70,194245.313,194261.854
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,A NE Pacific,91,70,194739.691,194756.598
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,A NE Pacific,94,67,195941.972,195960.55
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,A NE Pacific,95,66,196190.913,196209.532
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,66,24,196242.217,196259.45
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,D,72,23,196700.913,196706.332
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,A NE Pacific,93,72,197713.439,197730.999
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,A NE Pacific,93,75,197845.069,197862.099
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,A NE Pacific,93,75,198068.713,198085.946
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,A NE Pacific,93,73,198384.009,198402.546
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,A NE Pacific,93,75,198765.884,198781.691
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,A NE Pacific,94,67,198968.487,198986.047
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,68,5,199017.55,199035.436
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,A NE Pacific,93,50,200117.265,200135.354
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,68,8,200166.85700000002,200184.213
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,A NE Pacific,99,73,200362.41700000002,200380.669
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,69,10,200413.005,200431.09499999997
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,A NE Pacific,94,66,201246.935,201265.391
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,69,8,201296.365,201314.413
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,A NE Pacific,97,71,201483.08299999998,201500.47999999998
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,67,7,201533.939,201551.376
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,A NE Pacific,95,67,202200.516,202218.973
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,69,7,202249.84600000002,202267.28399999999
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,54,22,202479.439,202492.191
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,54,24,202654.631,202667.38299999997
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,53,22,202959.684,202971.58000000002
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,53,23,203016.38299999997,203028.84999999998
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,51,25,203037.646,203048.239
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,A NE Pacific,96,70,203685.12,203698.28000000003
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,67,22,203732.51299999998,203750.07299999997
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,66,22,203922.75699999998,203935.59100000001
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,68,25,204041.739,204054.206
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,54,22,204199.561,204211.539
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,52,24,204212.67599999998,204224.24699999997
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,53,22,204253.613,204265.91700000002
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,52,23,204267.76899999997,204276.24300000002
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,A NE Pacific,92,70,204360.41700000002,204377.61
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,66,24,204409.84600000002,204421.66100000002
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,66,23,204420.539,204432.843
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,67,24,204476.46500000003,204488.891
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,A NE Pacific,92,67,204497.76799999998,204514.88
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,65,24,204535.772,204547.587
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,66,24,204874.102,204886.48700000002
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,66,22,204930.17200000002,204942.191
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,66,22,204990.47600000002,205002.78000000003
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,66,23,205047.36099999998,205059.50199999998
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,67,23,205110.58000000002,205123.006
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,68,25,205164.794,205177.62800000003
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,A NE Pacific,90,74,205336.79100000003,205353.902
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,A NE Pacific,91,73,205468.38,205486.021
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,A NE Pacific,92,70,205557.76799999998,205573.04599999997
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,A NE Pacific,95,74,205603.24599999998,205620.96899999998
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,A NE Pacific,91,72,205772.146,205790.602
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,A NE Pacific,95,65,205901.25,205919.461
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,A NE Pacific,95,73,206083.40899999999,206102.028
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,A NE Pacific,94,72,206211.20899999997,206229.58299999998
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,A NE Pacific,92,75,206384.75400000002,206403.006
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,54,8,206416.30200000003,206428.158
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,54,25,206468.543,206480.561
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,A NE Pacific,93,74,206515.365,206533.04599999997
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,56,10,206520.516,206532.61700000003
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,53,22,206534.142,206541.80200000003
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,A NE Pacific,93,73,206648.543,206666.79499999998
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,55,22,206738.38,206750.80599999998
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,52,22,206752.20899999997,206760.439
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,55,23,206792.087,206804.309
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,A NE Pacific,92,70,206832.391,206850.39899999998
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,A NE Pacific,93,71,206958.38,206977.48700000002
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,A NE Pacific,93,73,207022.635,207035.91700000002
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,A NE Pacific,94,73,207097.36099999998,207115.125
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,A NE Pacific,92,72,207272.43099999998,207291.376
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,A NE Pacific,94,72,207401.331,207420.07299999997
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,A NE Pacific,91,71,207593.776,207611.82400000002
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,A NE Pacific,91,71,207620.58000000002,207630.113
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,A NE Pacific,93,71,207725.48700000002,207742.80200000003
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,A NE Pacific,93,72,208311.20899999997,208330.765
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,A NE Pacific,91,73,208492.02399999998,208509.298
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,54,10,208597.93099999998,208609.82799999998
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,49,21,208611.191,208618.402
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,50,22,208664.34600000002,208671.761
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,51,19,208717.19799999997,208724.49099999998
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,67,8,209065.202,209077.669
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,52,22,209079.68300000002,209087.017
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,52,11,209499.84600000002,209510.439
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,55,24,209553.898,209565.95799999998
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,53,23,209606.79100000003,209618.484
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,65,23,209771.61700000003,209783.67599999998
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,54,10,210110.98700000002,210123.20899999997
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,53,7,210165.039,210177.13900000002
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,53,7,210218.38,210230.276
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,54,8,210272.10499999998,210281.71999999997
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,63,24,210307.239,210318.28000000003
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,A NE Pacific,93,73,210632.43099999998,210649.461
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,70,9,210683.40899999999,210696.039
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,70,9,210736.668,210755.45
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,68,21,210790.13199999998,210802.39500000002
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,52,20,210804.428,210812.25
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,68,10,210844.02000000002,210855.957
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,62,8,210857.239,210865.46899999998
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,70,8,210896.62800000003,210909.17599999998
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,54,9,210910.98700000002,210919.09499999997
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,68,8,210949.03100000002,210962.11
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,64,6,210963.391,210971.702
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,66,9,211002.43099999998,211020.439
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,66,8,211057.36099999998,211069.99099999998
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,68,8,211339.68300000002,211352.71999999997
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,65,20,211353.32799999998,211361.15000000002
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,68,9,211392.798,211405.387
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,65,23,211406.79100000003,211415.14299999998
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,70,23,211446.32400000002,211458.425
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,66,22,211459.561,211466.97600000002
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,69,23,211498.66499999998,211512.39500000002
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,65,22,211512.554,211520.58000000002
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,67,21,211552.51299999998,211565.224
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,63,23,211566.505,211574.49099999998
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,76,25,211607.68699999998,211619.42099999997
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,65,23,211620.80200000003,211628.787
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,71,22,211660.702,211673.12800000003
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,64,22,211673.85700000002,211682.61700000003
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,70,27,211713.20500000002,211724.572
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,65,22,211727.03499999997,211734.939
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,A NE Pacific,95,74,211842.472,211859.01299999998
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,79,23,211892.228,211903.83899999998
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,63,23,211905.24200000003,211913.34999999998
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,67,11,211945.73100000003,211957.75
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,63,22,211959.17599999998,211967.447
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,56,10,212000.539,212012.273
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,64,22,212013.776,212021.924
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,66,10,212054.18300000002,212066.48700000002
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,64,8,212067.28000000003,212075.46899999998
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,64,9,212108.58299999998,212120.887
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,49,8,212122.02399999998,212129.31699999998
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,56,9,212159.84600000002,212173.12800000003
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,67,6,212271.413,212284.45
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,66,8,212327.11700000003,212339.25699999998
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,53,20,212340.41700000002,212348.28000000003
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,53,9,212376.79100000003,212396.224
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,A NE Pacific,91,72,212571.576,212588.93199999997
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,66,7,212620.539,212633.169
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,65,22,212633.898,212642.494
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,67,34,212675.12,212687.21999999997
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,65,23,212688.66499999998,212696.365
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,65,10,212728.41999999998,212741.13199999998
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,67,22,212741.88299999997,212750.235
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,69,24,212835.73100000003,212847.913
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,68,9,212888.95,212901.45799999998
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,54,10,213055.48700000002,213067.18
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,63,21,213175.772,213183.961
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,66,9,213336.505,213349.217
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,64,21,213350.294,213358.483
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,67,9,213390.539,213402.517
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,64,21,213404.18300000002,213412.21000000002
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,67,10,213504.428,213517.38299999997
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,52,19,213517.93099999998,213525.91700000002
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,54,23,213611.80200000003,213623.983
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,66,21,213625.935,213633.83899999998
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,A NE Pacific,95,73,214528.298,214546.102
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,A NE Pacific,94,74,214662.228,214682.39500000002
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,A NE Pacific,92,73,214797.76799999998,214817.56900000002
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,A NE Pacific,92,73,214932.43099999998,214951.499
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,65,23,214955.528,214967.46500000003
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,A NE Pacific,93,72,215443.81699999998,215462.68
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,54,7,215657.483,215669.09399999998
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,A NE Pacific,95,71,215818.039,215836.53600000002
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,A NE Pacific,93,72,215853.217,215872.936
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121106_083945.d100.x.wav,B NE Pacific,71,8,216023.787,216036.702
